"Year","Cluster","Indicator","Province","Area Council","Unit","Value"
2025,"Health","Emergency Health Kits","Torba","Mota","number",5
2025,"Health","Emergency Health Kits","Torba","East Gaua","number",5
2025,"Health","Emergency Health Kits","Torba","West Gaua","number",5
2025,"Health","Emergency Health Kits","Torba","Merelava","number",5
2025,"Health","Emergency Health Kits","Sanma","Luganville","number",5
2025,"Health","Emergency Health Kits","Sanma","North West Santo","number",5
2025,"Health","Emergency Health Kits","Sanma","Big Bay Coast","number",5
2025,"Health","Emergency Health Kits","Sanma","Big Bay Inland","number",5
2025,"Health","Emergency Health Kits","Sanma","West Santo","number",5
2025,"Health","Emergency Health Kits","Sanma","South Santo 1","number",5
2025,"Health","Emergency Health Kits","Sanma","South Santo 2","number",5
2025,"Health","Emergency Health Kits","Sanma","East Santo","number",5
2025,"Health","Emergency Health Kits","Sanma","South East Santo","number",5
2025,"Health","Emergency Health Kits","Sanma","Canal Fanafo","number",5
2025,"Health","Emergency Health Kits","Sanma","West Malo","number",5
2025,"Health","Emergency Health Kits","Sanma","East Malo","number",5
2025,"Health","Emergency Health Kits","Penama","West Ambae","number",5
2025,"Health","Emergency Health Kits","Penama","North Ambae","number",5
2025,"Health","Emergency Health Kits","Penama","East Ambae","number",5
2025,"Health","Emergency Health Kits","Penama","South Ambae","number",5
2025,"Health","Emergency Health Kits","Penama","North Maewo","number",5
2025,"Health","Emergency Health Kits","Penama","South Maewo","number",5
2025,"Health","Emergency Health Kits","Penama","North Pentecost","number",5
2025,"Health","Emergency Health Kits","Penama","Central Pentecost 1","number",5
2025,"Health","Emergency Health Kits","Penama","Central Pentecost 2","number",5
2025,"Health","Emergency Health Kits","Penama","South Pentecost","number",5
2025,"Health","Emergency Health Kits","Malampa","North West Malekula","number",5
2025,"Health","Emergency Health Kits","Malampa","North East Malekula","number",5
2025,"Health","Emergency Health Kits","Malampa","Central Malekula","number",5
2025,"Health","Emergency Health Kits","Malampa","South West Malekula","number",5
2025,"Health","Emergency Health Kits","Malampa","South East Malekula","number",5
2025,"Health","Emergency Health Kits","Malampa","South Malekula","number",5
2025,"Health","Emergency Health Kits","Malampa","North Ambrym","number",5
2025,"Health","Emergency Health Kits","Malampa","West Ambrym","number",5
2025,"Health","Emergency Health Kits","Malampa","South East Ambrym","number",5
2025,"Health","Emergency Health Kits","Malampa","Paama","number",5
2025,"Health","Emergency Health Kits","Shefa","Port Vila","number",5
2025,"Health","Emergency Health Kits","Shefa","Vermali","number",5
2025,"Health","Emergency Health Kits","Shefa","Vermaul","number",5
2025,"Health","Emergency Health Kits","Shefa","Varisu","number",5
2025,"Health","Emergency Health Kits","Shefa","South Epi","number",5
2025,"Health","Emergency Health Kits","Shefa","North Tongoa","number",5
2025,"Health","Emergency Health Kits","Shefa","Makimae","number",5
2025,"Health","Emergency Health Kits","Shefa","Tongariki","number",5
2025,"Health","Emergency Health Kits","Shefa","Nguna","number",5
2025,"Health","Emergency Health Kits","Shefa","Emau","number",5
2025,"Health","Emergency Health Kits","Shefa","Malorua","number",5
2025,"Health","Emergency Health Kits","Shefa","North Efate","number",5
2025,"Health","Emergency Health Kits","Shefa","Mele","number",5
2025,"Health","Emergency Health Kits","Shefa","Tanvasoko","number",5
2025,"Health","Emergency Health Kits","Shefa","Ifira","number",5
2025,"Health","Emergency Health Kits","Shefa","Pango","number",5
2025,"Health","Emergency Health Kits","Shefa","Erakor","number",5
2025,"Health","Emergency Health Kits","Shefa","Eratap","number",5
2025,"Health","Emergency Health Kits","Shefa","Eton","number",5
2025,"Health","Emergency Health Kits","Tafea","North Erromango","number",5
2025,"Health","Emergency Health Kits","Tafea","South Erromango","number",5
2025,"Health","Emergency Health Kits","Tafea","Aniwa","number",5
2025,"Health","Emergency Health Kits","Tafea","North Tanna","number",5
2025,"Health","Emergency Health Kits","Tafea","West Tanna","number",5
2025,"Health","Emergency Health Kits","Tafea","Middle Bush Tanna","number",5
2025,"Health","Emergency Health Kits","Tafea","South West Tanna","number",5
2025,"Health","Emergency Health Kits","Tafea","Whitesands","number",5
2025,"Health","Emergency Health Kits","Tafea","South Tanna","number",5
2025,"Health","Emergency Health Kits","Tafea","Futuna","number",5
2025,"Health","Emergency Health Kits","Tafea","Aneityum","number",5
2025,"Health","Trauma and Surgical Kits","Torba","Torres","number",5
2025,"Health","Trauma and Surgical Kits","Torba","Ureparapara","number",5
2025,"Health","Trauma and Surgical Kits","Torba","Motalava","number",5
2025,"Health","Trauma and Surgical Kits","Torba","East Vanualava","number",5
2025,"Health","Trauma and Surgical Kits","Torba","West Vanualava","number",5
2025,"Health","Trauma and Surgical Kits","Torba","Mota","number",5
2025,"Health","Trauma and Surgical Kits","Torba","East Gaua","number",5
2025,"Health","Trauma and Surgical Kits","Torba","West Gaua","number",5
2025,"Health","Trauma and Surgical Kits","Torba","Merelava","number",5
2025,"Health","Trauma and Surgical Kits","Sanma","Luganville","number",5
2025,"Health","Trauma and Surgical Kits","Sanma","North West Santo","number",5
2025,"Health","Trauma and Surgical Kits","Sanma","Big Bay Coast","number",5
2025,"Health","Trauma and Surgical Kits","Sanma","Big Bay Inland","number",5
2025,"Health","Trauma and Surgical Kits","Sanma","West Santo","number",5
2025,"Health","Trauma and Surgical Kits","Sanma","South Santo 1","number",5
2025,"Health","Trauma and Surgical Kits","Sanma","South Santo 2","number",5
2025,"Health","Trauma and Surgical Kits","Sanma","East Santo","number",5
2025,"Health","Trauma and Surgical Kits","Sanma","South East Santo","number",5
2025,"Health","Trauma and Surgical Kits","Sanma","Canal Fanafo","number",5
2025,"Health","Trauma and Surgical Kits","Sanma","West Malo","number",5
2025,"Health","Trauma and Surgical Kits","Sanma","East Malo","number",5
2025,"Health","Trauma and Surgical Kits","Penama","West Ambae","number",5
2025,"Health","Trauma and Surgical Kits","Penama","North Ambae","number",5
2025,"Health","Trauma and Surgical Kits","Penama","East Ambae","number",5
2025,"Health","Trauma and Surgical Kits","Penama","South Ambae","number",5
2025,"Health","Trauma and Surgical Kits","Penama","North Maewo","number",5
2025,"Health","Trauma and Surgical Kits","Penama","South Maewo","number",5
2025,"Health","Trauma and Surgical Kits","Penama","North Pentecost","number",5
2025,"Health","Trauma and Surgical Kits","Penama","Central Pentecost 1","number",5
2025,"Health","Trauma and Surgical Kits","Penama","Central Pentecost 2","number",5
2025,"Health","Trauma and Surgical Kits","Penama","South Pentecost","number",5
2025,"Health","Trauma and Surgical Kits","Malampa","North West Malekula","number",5
2025,"Health","Trauma and Surgical Kits","Malampa","North East Malekula","number",5
2025,"Health","Trauma and Surgical Kits","Malampa","Central Malekula","number",5
2025,"Health","Trauma and Surgical Kits","Malampa","South West Malekula","number",5
2025,"Health","Trauma and Surgical Kits","Malampa","South East Malekula","number",5
2025,"Health","Trauma and Surgical Kits","Malampa","South Malekula","number",5
2025,"Health","Trauma and Surgical Kits","Malampa","North Ambrym","number",5
2025,"Health","Trauma and Surgical Kits","Malampa","West Ambrym","number",5
2025,"Health","Trauma and Surgical Kits","Malampa","South East Ambrym","number",5
2025,"Health","Trauma and Surgical Kits","Malampa","Paama","number",5
2025,"Health","Trauma and Surgical Kits","Shefa","Port Vila","number",5
2025,"Health","Trauma and Surgical Kits","Shefa","Vermali","number",5
2025,"Health","Trauma and Surgical Kits","Shefa","Vermaul","number",5
2025,"Health","Trauma and Surgical Kits","Shefa","Varisu","number",5
2025,"Health","Trauma and Surgical Kits","Shefa","South Epi","number",5
2025,"Health","Trauma and Surgical Kits","Shefa","North Tongoa","number",5
2025,"Health","Trauma and Surgical Kits","Shefa","Makimae","number",5
2025,"Health","Trauma and Surgical Kits","Shefa","Tongariki","number",5
2025,"Health","Trauma and Surgical Kits","Shefa","Nguna","number",5
2025,"Health","Trauma and Surgical Kits","Shefa","Emau","number",5
2025,"Health","Trauma and Surgical Kits","Shefa","Malorua","number",5
2025,"Health","Trauma and Surgical Kits","Shefa","North Efate","number",5
2025,"Health","Trauma and Surgical Kits","Shefa","Mele","number",5
2025,"Health","Trauma and Surgical Kits","Shefa","Tanvasoko","number",5
2025,"Health","Trauma and Surgical Kits","Shefa","Ifira","number",5
2025,"Health","Trauma and Surgical Kits","Shefa","Pango","number",5
2025,"Health","Trauma and Surgical Kits","Shefa","Erakor","number",5
2025,"Health","Trauma and Surgical Kits","Shefa","Eratap","number",5
2025,"Health","Trauma and Surgical Kits","Shefa","Eton","number",5
2025,"Health","Trauma and Surgical Kits","Tafea","North Erromango","number",5
2025,"Health","Trauma and Surgical Kits","Tafea","South Erromango","number",5
2025,"Health","Trauma and Surgical Kits","Tafea","Aniwa","number",5
2025,"Health","Trauma and Surgical Kits","Tafea","North Tanna","number",5
2025,"Health","Trauma and Surgical Kits","Tafea","West Tanna","number",5
2025,"Health","Trauma and Surgical Kits","Tafea","Middle Bush Tanna","number",5
2025,"Health","Trauma and Surgical Kits","Tafea","South West Tanna","number",5
2025,"Health","Trauma and Surgical Kits","Tafea","Whitesands","number",5
2025,"Health","Trauma and Surgical Kits","Tafea","South Tanna","number",5
2025,"Health","Trauma and Surgical Kits","Tafea","Futuna","number",5
2025,"Health","Trauma and Surgical Kits","Tafea","Aneityum","number",5
2025,"Health","Essential NCD Medicines","Torba","Torres","number",1
2025,"Health","Essential NCD Medicines","Torba","Ureparapara","number",1
2025,"Health","Essential NCD Medicines","Torba","Motalava","number",1
2025,"Health","Essential NCD Medicines","Torba","East Vanualava","number",1
2025,"Health","Essential NCD Medicines","Torba","West Vanualava","number",1
2025,"Health","Essential NCD Medicines","Torba","Mota","number",1
2025,"Health","Essential NCD Medicines","Torba","East Gaua","number",1
2025,"Health","Essential NCD Medicines","Torba","West Gaua","number",1
2025,"Health","Essential NCD Medicines","Torba","Merelava","number",1
2025,"Health","Essential NCD Medicines","Sanma","Luganville","number",1
2025,"Health","Essential NCD Medicines","Sanma","North West Santo","number",1
2025,"Health","Essential NCD Medicines","Sanma","Big Bay Coast","number",1
2025,"Health","Essential NCD Medicines","Sanma","Big Bay Inland","number",1
2025,"Health","Essential NCD Medicines","Sanma","West Santo","number",1
2025,"Health","Essential NCD Medicines","Sanma","South Santo 1","number",1
2025,"Health","Essential NCD Medicines","Sanma","South Santo 2","number",1
2025,"Health","Essential NCD Medicines","Sanma","East Santo","number",1
2025,"Health","Essential NCD Medicines","Sanma","South East Santo","number",1
2025,"Health","Essential NCD Medicines","Sanma","Canal Fanafo","number",1
2025,"Health","Essential NCD Medicines","Sanma","West Malo","number",1
2025,"Health","Essential NCD Medicines","Sanma","East Malo","number",1
2025,"Health","Essential NCD Medicines","Penama","West Ambae","number",1
2025,"Health","Essential NCD Medicines","Penama","North Ambae","number",1
2025,"Health","Essential NCD Medicines","Penama","East Ambae","number",1
2025,"Health","Essential NCD Medicines","Penama","South Ambae","number",1
2025,"Health","Essential NCD Medicines","Penama","North Maewo","number",1
2025,"Health","Essential NCD Medicines","Penama","South Maewo","number",1
2025,"Health","Essential NCD Medicines","Penama","North Pentecost","number",1
2025,"Health","Essential NCD Medicines","Penama","Central Pentecost 1","number",1
2025,"Health","Essential NCD Medicines","Penama","Central Pentecost 2","number",1
2025,"Health","Essential NCD Medicines","Penama","South Pentecost","number",1
2025,"Health","Essential NCD Medicines","Malampa","North West Malekula","number",1
2025,"Health","Essential NCD Medicines","Malampa","North East Malekula","number",1
2025,"Health","Essential NCD Medicines","Malampa","Central Malekula","number",1
2025,"Health","Essential NCD Medicines","Malampa","South West Malekula","number",1
2025,"Health","Essential NCD Medicines","Malampa","South East Malekula","number",1
2025,"Health","Essential NCD Medicines","Malampa","South Malekula","number",1
2025,"Health","Essential NCD Medicines","Malampa","North Ambrym","number",1
2025,"Health","Essential NCD Medicines","Malampa","West Ambrym","number",1
2025,"Health","Essential NCD Medicines","Malampa","South East Ambrym","number",1
2025,"Health","Essential NCD Medicines","Malampa","Paama","number",1
2025,"Health","Essential NCD Medicines","Shefa","Port Vila","number",1
2025,"Health","Essential NCD Medicines","Shefa","Vermali","number",1
2025,"Health","Essential NCD Medicines","Shefa","Vermaul","number",1
2025,"Health","Essential NCD Medicines","Shefa","Varisu","number",1
2025,"Health","Essential NCD Medicines","Shefa","South Epi","number",1
2025,"Health","Essential NCD Medicines","Shefa","North Tongoa","number",1
2025,"Health","Essential NCD Medicines","Shefa","Makimae","number",1
2025,"Health","Essential NCD Medicines","Shefa","Tongariki","number",1
2025,"Health","Essential NCD Medicines","Shefa","Nguna","number",1
2025,"Health","Essential NCD Medicines","Shefa","Emau","number",1
2025,"Health","Essential NCD Medicines","Shefa","Malorua","number",1
2025,"Health","Essential NCD Medicines","Shefa","North Efate","number",1
2025,"Health","Essential NCD Medicines","Shefa","Mele","number",1
2025,"Health","Essential NCD Medicines","Shefa","Tanvasoko","number",1
2025,"Health","Essential NCD Medicines","Shefa","Ifira","number",1
2025,"Health","Essential NCD Medicines","Shefa","Pango","number",1
2025,"Health","Essential NCD Medicines","Shefa","Erakor","number",1
2025,"Health","Essential NCD Medicines","Shefa","Eratap","number",1
2025,"Health","Essential NCD Medicines","Shefa","Eton","number",1
2025,"Health","Essential NCD Medicines","Tafea","North Erromango","number",1
2025,"Health","Essential NCD Medicines","Tafea","South Erromango","number",1
2025,"Health","Essential NCD Medicines","Tafea","Aniwa","number",1
2025,"Health","Essential NCD Medicines","Tafea","North Tanna","number",1
2025,"Health","Essential NCD Medicines","Tafea","West Tanna","number",1
2025,"Health","Essential NCD Medicines","Tafea","Middle Bush Tanna","number",1
2025,"Health","Essential NCD Medicines","Tafea","South West Tanna","number",1
2025,"Health","Essential NCD Medicines","Tafea","Whitesands","number",1
2025,"Health","Essential NCD Medicines","Tafea","South Tanna","number",1
2025,"Health","Essential NCD Medicines","Tafea","Futuna","number",1
2025,"Health","Essential NCD Medicines","Tafea","Aneityum","number",1
2025,"Health","Mosquito Nets","Torba","Torres","number",20
2025,"Health","Mosquito Nets","Torba","Ureparapara","number",20
2025,"Health","Mosquito Nets","Torba","Motalava","number",20
2025,"Health","Mosquito Nets","Torba","East Vanualava","number",20
2025,"Health","Mosquito Nets","Torba","West Vanualava","number",20
2025,"Health","Mosquito Nets","Torba","Mota","number",20
2025,"Health","Mosquito Nets","Torba","East Gaua","number",20
2025,"Health","Mosquito Nets","Torba","West Gaua","number",20
2025,"Health","Mosquito Nets","Torba","Merelava","number",20
2025,"Health","Mosquito Nets","Sanma","Luganville","number",20
2025,"Health","Mosquito Nets","Sanma","North West Santo","number",20
2025,"Health","Mosquito Nets","Sanma","Big Bay Coast","number",20
2025,"Health","Mosquito Nets","Sanma","Big Bay Inland","number",20
2025,"Health","Mosquito Nets","Sanma","West Santo","number",20
2025,"Health","Mosquito Nets","Sanma","South Santo 1","number",20
2025,"Health","Mosquito Nets","Sanma","South Santo 2","number",20
2025,"Health","Mosquito Nets","Sanma","East Santo","number",20
2025,"Health","Mosquito Nets","Sanma","South East Santo","number",20
2025,"Health","Mosquito Nets","Sanma","Canal Fanafo","number",20
2025,"Health","Mosquito Nets","Sanma","West Malo","number",20
2025,"Health","Mosquito Nets","Sanma","East Malo","number",20
2025,"Health","Mosquito Nets","Penama","West Ambae","number",20
2025,"Health","Mosquito Nets","Penama","North Ambae","number",20
2025,"Health","Mosquito Nets","Penama","East Ambae","number",20
2025,"Health","Mosquito Nets","Penama","South Ambae","number",20
2025,"Health","Mosquito Nets","Penama","North Maewo","number",20
2025,"Health","Mosquito Nets","Penama","South Maewo","number",20
2025,"Health","Mosquito Nets","Penama","North Pentecost","number",20
2025,"Health","Mosquito Nets","Penama","Central Pentecost 1","number",20
2025,"Health","Mosquito Nets","Penama","Central Pentecost 2","number",20
2025,"Health","Mosquito Nets","Penama","South Pentecost","number",20
2025,"Health","Mosquito Nets","Malampa","North West Malekula","number",20
2025,"Health","Mosquito Nets","Malampa","North East Malekula","number",20
2025,"Health","Mosquito Nets","Malampa","Central Malekula","number",20
2025,"Health","Mosquito Nets","Malampa","South West Malekula","number",20
2025,"Health","Mosquito Nets","Malampa","South East Malekula","number",20
2025,"Health","Mosquito Nets","Malampa","South Malekula","number",20
2025,"Health","Mosquito Nets","Malampa","North Ambrym","number",20
2025,"Health","Mosquito Nets","Malampa","West Ambrym","number",20
2025,"Health","Mosquito Nets","Malampa","South East Ambrym","number",20
2025,"Health","Mosquito Nets","Malampa","Paama","number",20
2025,"Health","Mosquito Nets","Shefa","Port Vila","number",20
2025,"Health","Mosquito Nets","Shefa","Vermali","number",20
2025,"Health","Mosquito Nets","Shefa","Vermaul","number",20
2025,"Health","Mosquito Nets","Shefa","Varisu","number",20
2025,"Health","Mosquito Nets","Shefa","South Epi","number",20
2025,"Health","Mosquito Nets","Shefa","North Tongoa","number",20
2025,"Health","Mosquito Nets","Shefa","Makimae","number",20
2025,"Health","Mosquito Nets","Shefa","Tongariki","number",20
2025,"Health","Mosquito Nets","Shefa","Nguna","number",20
2025,"Health","Mosquito Nets","Shefa","Emau","number",20
2025,"Health","Mosquito Nets","Shefa","Malorua","number",20
2025,"Health","Mosquito Nets","Shefa","North Efate","number",20
2025,"Health","Mosquito Nets","Shefa","Mele","number",20
2025,"Health","Mosquito Nets","Shefa","Tanvasoko","number",20
2025,"Health","Mosquito Nets","Shefa","Ifira","number",20
2025,"Health","Mosquito Nets","Shefa","Pango","number",20
2025,"Health","Mosquito Nets","Shefa","Erakor","number",20
2025,"Health","Mosquito Nets","Shefa","Eratap","number",20
2025,"Health","Mosquito Nets","Shefa","Eton","number",20
2025,"Health","Mosquito Nets","Tafea","North Erromango","number",20
2025,"Health","Mosquito Nets","Tafea","South Erromango","number",20
2025,"Health","Mosquito Nets","Tafea","Aniwa","number",20
2025,"Health","Mosquito Nets","Tafea","North Tanna","number",20
2025,"Health","Mosquito Nets","Tafea","West Tanna","number",20
2025,"Health","Mosquito Nets","Tafea","Middle Bush Tanna","number",20
2025,"Health","Mosquito Nets","Tafea","South West Tanna","number",20
2025,"Health","Mosquito Nets","Tafea","Whitesands","number",20
2025,"Health","Mosquito Nets","Tafea","South Tanna","number",20
2025,"Health","Mosquito Nets","Tafea","Futuna","number",20
2025,"Health","Mosquito Nets","Tafea","Aneityum","number",20
2025,"Logistics","Truck","Torba","Torres","number",1
2025,"Logistics","Truck","Torba","Ureparapara","number",1
2025,"Logistics","Truck","Torba","Motalava","number",1
2025,"Logistics","Truck","Torba","East Vanualava","number",1
2025,"Logistics","Truck","Torba","West Vanualava","number",1
2025,"Logistics","Truck","Torba","Mota","number",1
2025,"Logistics","Truck","Torba","East Gaua","number",1
2025,"Logistics","Truck","Torba","West Gaua","number",1
2025,"Logistics","Truck","Torba","Merelava","number",1
2025,"Logistics","Truck","Sanma","Luganville","number",1
2025,"Logistics","Truck","Sanma","North West Santo","number",1
2025,"Logistics","Truck","Sanma","Big Bay Coast","number",1
2025,"Logistics","Truck","Sanma","Big Bay Inland","number",1
2025,"Logistics","Truck","Sanma","West Santo","number",1
2025,"Logistics","Truck","Sanma","South Santo 1","number",1
2025,"Logistics","Truck","Sanma","South Santo 2","number",1
2025,"Logistics","Truck","Sanma","East Santo","number",1
2025,"Logistics","Truck","Sanma","South East Santo","number",1
2025,"Logistics","Truck","Sanma","Canal Fanafo","number",1
2025,"Logistics","Truck","Sanma","West Malo","number",1
2025,"Logistics","Truck","Sanma","East Malo","number",1
2025,"Logistics","Truck","Penama","West Ambae","number",1
2025,"Logistics","Truck","Penama","North Ambae","number",1
2025,"Logistics","Truck","Penama","East Ambae","number",1
2025,"Logistics","Truck","Penama","South Ambae","number",1
2025,"Logistics","Truck","Penama","North Maewo","number",1
2025,"Logistics","Truck","Penama","South Maewo","number",1
2025,"Logistics","Truck","Penama","North Pentecost","number",1
2025,"Logistics","Truck","Penama","Central Pentecost 1","number",1
2025,"Logistics","Truck","Penama","Central Pentecost 2","number",1
2025,"Logistics","Truck","Penama","South Pentecost","number",1
2025,"Logistics","Truck","Malampa","North West Malekula","number",1
2025,"Logistics","Truck","Malampa","North East Malekula","number",1
2025,"Logistics","Truck","Malampa","Central Malekula","number",1
2025,"Logistics","Truck","Malampa","South West Malekula","number",1
2025,"Logistics","Truck","Malampa","South East Malekula","number",1
2025,"Logistics","Truck","Malampa","South Malekula","number",1
2025,"Logistics","Truck","Malampa","North Ambrym","number",1
2025,"Logistics","Truck","Malampa","West Ambrym","number",1
2025,"Logistics","Truck","Malampa","South East Ambrym","number",1
2025,"Logistics","Truck","Malampa","Paama","number",1
2025,"Logistics","Truck","Shefa","Port Vila","number",1
2025,"Logistics","Truck","Shefa","Vermali","number",1
2025,"Logistics","Truck","Shefa","Vermaul","number",1
2025,"Logistics","Truck","Shefa","Varisu","number",1
2025,"Logistics","Truck","Shefa","South Epi","number",1
2025,"Logistics","Truck","Shefa","North Tongoa","number",1
2025,"Logistics","Truck","Shefa","Makimae","number",1
2025,"Logistics","Truck","Shefa","Tongariki","number",1
2025,"Logistics","Truck","Shefa","Nguna","number",1
2025,"Logistics","Truck","Shefa","Emau","number",1
2025,"Logistics","Truck","Shefa","Malorua","number",1
2025,"Logistics","Truck","Shefa","North Efate","number",1
2025,"Logistics","Truck","Shefa","Mele","number",1
2025,"Logistics","Truck","Shefa","Tanvasoko","number",1
2025,"Logistics","Truck","Shefa","Ifira","number",1
2025,"Logistics","Truck","Shefa","Pango","number",1
2025,"Logistics","Truck","Shefa","Erakor","number",1
2025,"Logistics","Truck","Shefa","Eratap","number",1
2025,"Logistics","Truck","Shefa","Eton","number",1
2025,"Logistics","Truck","Tafea","North Erromango","number",1
2025,"Logistics","Truck","Tafea","South Erromango","number",1
2025,"Logistics","Truck","Tafea","Aniwa","number",1
2025,"Logistics","Truck","Tafea","North Tanna","number",1
2025,"Logistics","Truck","Tafea","West Tanna","number",1
2025,"Logistics","Truck","Tafea","Middle Bush Tanna","number",1
2025,"Logistics","Truck","Tafea","South West Tanna","number",1
2025,"Logistics","Truck","Tafea","Whitesands","number",1
2025,"Logistics","Truck","Tafea","South Tanna","number",1
2025,"Logistics","Truck","Tafea","Futuna","number",1
2025,"Logistics","Truck","Tafea","Aneityum","number",1
2025,"Logistics","Fibreglass Boat","Torba","Torres","number",10
2025,"Logistics","Fibreglass Boat","Torba","Ureparapara","number",10
2025,"Logistics","Fibreglass Boat","Torba","Motalava","number",10
2025,"Logistics","Fibreglass Boat","Torba","East Vanualava","number",10
2025,"Logistics","Fibreglass Boat","Torba","West Vanualava","number",10
2025,"Logistics","Fibreglass Boat","Torba","Mota","number",10
2025,"Logistics","Fibreglass Boat","Torba","East Gaua","number",10
2025,"Logistics","Fibreglass Boat","Torba","West Gaua","number",10
2025,"Logistics","Fibreglass Boat","Torba","Merelava","number",10
2025,"Logistics","Fibreglass Boat","Sanma","Luganville","number",10
2025,"Logistics","Fibreglass Boat","Sanma","North West Santo","number",10
2025,"Logistics","Fibreglass Boat","Sanma","Big Bay Coast","number",10
2025,"Logistics","Fibreglass Boat","Sanma","Big Bay Inland","number",10
2025,"Logistics","Fibreglass Boat","Sanma","West Santo","number",10
2025,"Logistics","Fibreglass Boat","Sanma","South Santo 1","number",10
2025,"Logistics","Fibreglass Boat","Sanma","South Santo 2","number",10
2025,"Logistics","Fibreglass Boat","Sanma","East Santo","number",10
2025,"Logistics","Fibreglass Boat","Sanma","South East Santo","number",10
2025,"Logistics","Fibreglass Boat","Sanma","Canal Fanafo","number",10
2025,"Logistics","Fibreglass Boat","Sanma","West Malo","number",10
2025,"Logistics","Fibreglass Boat","Sanma","East Malo","number",10
2025,"Logistics","Fibreglass Boat","Penama","West Ambae","number",10
2025,"Logistics","Fibreglass Boat","Penama","North Ambae","number",10
2025,"Logistics","Fibreglass Boat","Penama","East Ambae","number",10
2025,"Logistics","Fibreglass Boat","Penama","South Ambae","number",10
2025,"Logistics","Fibreglass Boat","Penama","North Maewo","number",10
2025,"Logistics","Fibreglass Boat","Penama","South Maewo","number",10
2025,"Logistics","Fibreglass Boat","Penama","North Pentecost","number",10
2025,"Logistics","Fibreglass Boat","Penama","Central Pentecost 1","number",10
2025,"Logistics","Fibreglass Boat","Penama","Central Pentecost 2","number",10
2025,"Logistics","Fibreglass Boat","Penama","South Pentecost","number",10
2025,"Logistics","Fibreglass Boat","Malampa","North West Malekula","number",10
2025,"Logistics","Fibreglass Boat","Malampa","North East Malekula","number",10
2025,"Logistics","Fibreglass Boat","Malampa","Central Malekula","number",10
2025,"Logistics","Fibreglass Boat","Malampa","South West Malekula","number",10
2025,"Logistics","Fibreglass Boat","Malampa","South East Malekula","number",10
2025,"Logistics","Fibreglass Boat","Malampa","South Malekula","number",10
2025,"Logistics","Fibreglass Boat","Malampa","North Ambrym","number",10
2025,"Logistics","Fibreglass Boat","Malampa","West Ambrym","number",10
2025,"Logistics","Fibreglass Boat","Malampa","South East Ambrym","number",10
2025,"Logistics","Fibreglass Boat","Malampa","Paama","number",10
2025,"Logistics","Fibreglass Boat","Shefa","Port Vila","number",10
2025,"Logistics","Fibreglass Boat","Shefa","Vermali","number",10
2025,"Logistics","Fibreglass Boat","Shefa","Vermaul","number",10
2025,"Logistics","Fibreglass Boat","Shefa","Varisu","number",10
2025,"Logistics","Fibreglass Boat","Shefa","South Epi","number",10
2025,"Logistics","Fibreglass Boat","Shefa","North Tongoa","number",10
2025,"Logistics","Fibreglass Boat","Shefa","Makimae","number",10
2025,"Logistics","Fibreglass Boat","Shefa","Tongariki","number",10
2025,"Logistics","Fibreglass Boat","Shefa","Nguna","number",10
2025,"Logistics","Fibreglass Boat","Shefa","Emau","number",10
2025,"Logistics","Fibreglass Boat","Shefa","Malorua","number",10
2025,"Logistics","Fibreglass Boat","Shefa","North Efate","number",10
2025,"Logistics","Fibreglass Boat","Shefa","Mele","number",10
2025,"Logistics","Fibreglass Boat","Shefa","Tanvasoko","number",10
2025,"Logistics","Fibreglass Boat","Shefa","Ifira","number",10
2025,"Logistics","Fibreglass Boat","Shefa","Pango","number",10
2025,"Logistics","Fibreglass Boat","Shefa","Erakor","number",10
2025,"Logistics","Fibreglass Boat","Shefa","Eratap","number",10
2025,"Logistics","Fibreglass Boat","Shefa","Eton","number",10
2025,"Logistics","Fibreglass Boat","Tafea","North Erromango","number",10
2025,"Logistics","Fibreglass Boat","Tafea","South Erromango","number",10
2025,"Logistics","Fibreglass Boat","Tafea","Aniwa","number",10
2025,"Logistics","Fibreglass Boat","Tafea","North Tanna","number",10
2025,"Logistics","Fibreglass Boat","Tafea","West Tanna","number",10
2025,"Logistics","Fibreglass Boat","Tafea","Middle Bush Tanna","number",10
2025,"Logistics","Fibreglass Boat","Tafea","South West Tanna","number",10
2025,"Logistics","Fibreglass Boat","Tafea","Whitesands","number",10
2025,"Logistics","Fibreglass Boat","Tafea","South Tanna","number",10
2025,"Logistics","Fibreglass Boat","Tafea","Futuna","number",10
2025,"Logistics","Fibreglass Boat","Tafea","Aneityum","number",10
2025,"Logistics","Ship","Torba","Torres","number",1
2025,"Logistics","Ship","Torba","Ureparapara","number",1
2025,"Logistics","Ship","Torba","Motalava","number",1
2025,"Logistics","Ship","Torba","East Vanualava","number",1
2025,"Logistics","Ship","Torba","West Vanualava","number",1
2025,"Logistics","Ship","Torba","Mota","number",1
2025,"Logistics","Ship","Torba","East Gaua","number",1
2025,"Logistics","Ship","Torba","West Gaua","number",1
2025,"Logistics","Ship","Torba","Merelava","number",1
2025,"Logistics","Ship","Sanma","Luganville","number",1
2025,"Logistics","Ship","Sanma","North West Santo","number",1
2025,"Logistics","Ship","Sanma","Big Bay Coast","number",1
2025,"Logistics","Ship","Sanma","Big Bay Inland","number",1
2025,"Logistics","Ship","Sanma","West Santo","number",1
2025,"Logistics","Ship","Sanma","South Santo 1","number",1
2025,"Logistics","Ship","Sanma","South Santo 2","number",1
2025,"Logistics","Ship","Sanma","East Santo","number",1
